ID,PAAC2_A,PAAC2_C,PAAC2_D,PAAC2_E,PAAC2_F,PAAC2_G,PAAC2_H,PAAC2_I,PAAC2_K,PAAC2_L,PAAC2_M,PAAC2_N,PAAC2_P,PAAC2_Q,PAAC2_R,PAAC2_S,PAAC2_T,PAAC2_V,PAAC2_W,PAAC2_Y,PAAC2_lam1,PAAC2_lam2
seq1831,3.3161,1.6581,0.0,0.0,1.6581,0.829,0.0,0.829,1.6581,1.6581,0.0,0.0,0.829,0.0,0.829,0.0,0.829,0.829,0.0,0.829,0.1004,0.0705
seq1832,1.658,0.0,0.0,0.0,0.0,1.658,0.0,1.658,2.487,0.829,0.0,0.829,3.316,0.0,1.658,0.0,0.0,0.829,0.0,1.658,0.0817,0.0893
seq1833,3.3559,2.5169,2.5169,4.1949,3.3559,5.8728,0.839,2.5169,5.0339,5.0339,0.839,0.839,2.5169,0.0,3.3559,4.1949,1.678,3.3559,0.839,0.0,0.0688,0.0922
seq1834,4.103,0.0,0.0,0.8206,0.0,5.7442,0.0,2.4618,4.103,2.4618,0.8206,0.0,0.0,0.0,0.0,0.8206,0.0,2.4618,0.8206,0.8206,0.085,0.0944
seq1835,3.3868,0.0,0.0,0.0,0.0,7.6203,0.8467,4.2335,3.3868,2.5401,0.8467,0.0,0.0,0.0,0.0,0.8467,1.6934,0.0,0.0,0.8467,0.0673,0.086
seq1836,6.722,0.0,0.0,0.0,1.6805,6.722,0.0,0.8402,3.361,2.5207,0.8402,0.0,0.0,0.0,0.0,0.0,0.8402,0.8402,0.0,0.8402,0.0681,0.0916
seq1837,5.7372,0.0,0.0,0.8196,0.0,6.5568,0.0,3.2784,4.098,1.6392,0.8196,0.0,0.0,0.0,0.0,0.8196,0.0,0.8196,0.8196,0.0,0.0889,0.0914
seq1838,0.8153,0.0,0.0,0.8153,0.8153,1.6306,0.0,1.6306,1.6306,2.4459,0.0,0.0,0.0,2.4459,0.8153,0.0,2.4459,0.8153,0.0,0.0,0.0747,0.11
seq1839,12.7086,4.2362,1.6945,2.5417,4.2362,11.8613,0.8472,7.6251,1.6945,4.2362,2.5417,0.8472,1.6945,0.8472,5.9307,8.4724,2.5417,5.0834,1.6945,2.5417,0.0806,0.0722
seq1840,0.7962,2.3885,0.0,0.0,0.0,0.7962,0.7962,0.7962,0.7962,1.5923,0.7962,0.0,0.7962,0.0,2.3885,0.0,0.0,0.7962,0.0,0.7962,0.1309,0.0729
seq1841,0.8263,0.8263,0.0,0.0,0.0,0.8263,0.8263,1.6526,0.8263,0.0,0.0,0.8263,0.0,0.0,0.8263,0.8263,0.0,0.8263,0.8263,0.0,0.1089,0.0648
seq1842,1.6887,1.6887,0.8443,5.9104,4.2217,4.2217,0.8443,2.533,7.5991,5.9104,1.6887,0.8443,1.6887,1.6887,2.533,5.0661,2.533,3.3774,0.8443,0.0,0.0736,0.0821
seq1843,0.0,1.6019,0.0,0.0,0.0,1.6019,0.8009,2.4028,0.0,0.0,0.0,2.4028,0.0,0.8009,1.6019,0.0,0.8009,0.8009,0.8009,0.0,0.1062,0.0929
seq1844,1.5481,0.0,1.5481,0.0,1.5481,0.0,0.0,0.774,1.5481,1.5481,0.774,0.0,0.774,0.0,2.3221,1.5481,0.0,1.5481,0.0,0.774,0.1371,0.0889
seq1845,3.4051,0.8513,3.4051,3.4051,5.1076,2.5538,1.7025,5.9589,5.1076,11.0665,0.8513,1.7025,1.7025,1.7025,4.2564,5.1076,0.8513,2.5538,0.0,1.7025,0.0757,0.0731
seq1846,1.7484,0.0,0.0,0.0,0.8742,2.6225,0.8742,0.8742,1.7484,2.6225,0.0,0.0,1.7484,0.8742,0.0,1.7484,0.0,4.3709,0.0,0.0,0.0631,0.0627
seq1847,0.0,0.0,0.8252,2.4756,0.8252,3.3009,0.0,2.4756,2.4756,2.4756,0.0,0.0,0.0,1.6504,0.0,0.0,0.8252,2.4756,0.0,0.0,0.0786,0.0962
seq1848,3.601,4.5012,1.8005,2.7007,0.9002,6.3017,0.9002,2.7007,0.0,4.5012,0.9002,0.9002,3.601,2.7007,0.0,8.1022,3.601,1.8005,0.9002,0.0,0.0552,0.0446
seq1849,0.0,0.0,3.4033,8.5083,0.8508,0.8508,0.0,1.7017,4.2541,3.4033,2.5525,2.5525,0.0,2.5525,3.4033,2.5525,0.0,0.8508,2.5525,0.0,0.0735,0.0757
seq1850,0.0,0.0,2.6434,8.8113,0.0,7.049,0.0,0.8811,4.4056,6.1679,0.0,2.6434,0.0,1.7623,1.7623,2.6434,1.7623,1.7623,0.0,0.0,0.0506,0.0682
seq1851,2.578,0.0,2.578,11.1715,1.7187,4.2967,0.8593,0.0,5.1561,3.4374,0.0,0.8593,0.8593,4.2967,1.7187,2.578,0.8593,1.7187,0.8593,0.0,0.0625,0.0781
seq1852,3.3694,0.0,3.3694,10.1081,0.8423,3.3694,0.0,0.8423,4.2117,0.8423,3.3694,2.527,0.0,2.527,2.527,1.6847,0.8423,1.6847,0.8423,0.0,0.0703,0.0874
seq1853,4.9193,0.0,0.8199,0.0,0.0,2.4597,0.0,0.0,3.2795,3.2795,0.8199,2.4597,0.0,0.8199,0.0,0.8199,0.8199,2.4597,0.8199,0.0,0.0753,0.1048
seq1854,1.6986,0.0,0.0,0.8493,0.8493,5.0957,0.8493,0.0,1.6986,3.3972,0.8493,0.0,0.8493,3.3972,0.0,2.5479,0.0,2.5479,0.8493,0.0,0.0645,0.0862
seq1855,6.6878,0.0,0.836,1.6719,0.0,3.3439,0.0,0.836,2.5079,2.5079,0.0,0.836,0.0,0.836,0.0,0.836,0.0,1.6719,0.836,0.0,0.0752,0.0889
seq1856,5.0991,0.0,0.8499,0.8499,0.0,2.5496,0.0,1.6997,0.8499,2.5496,0.8499,1.6997,0.0,1.6997,0.8499,1.6997,2.5496,1.6997,0.0,0.0,0.0722,0.0779
seq1857,3.3925,2.5444,1.6963,7.6332,1.6963,5.0888,1.6963,1.6963,1.6963,6.7851,0.0,3.3925,0.0,0.0,3.3925,2.5444,0.8481,3.3925,0.0,1.6963,0.081,0.0708
seq1858,3.28,0.0,0.82,0.0,0.82,0.82,0.0,1.64,2.46,2.46,0.0,1.64,0.0,0.0,0.0,1.64,0.0,1.64,0.0,0.0,0.0835,0.0965
seq1859,0.9465,5.6789,0.0,0.0,0.9465,0.9465,0.0,0.0,0.0,0.0,0.0,0.9465,0.9465,0.0,0.0,3.786,0.0,0.9465,0.0,0.0,0.0296,0.0239
seq1860,1.7253,0.0,0.0,0.0,1.7253,1.7253,0.0,1.7253,0.8626,2.5879,0.0,0.0,0.8626,0.0,0.0,1.7253,0.0,0.0,0.0,0.0,0.0585,0.0788
seq1861,2.3911,0.0,0.0,0.0,1.5941,1.5941,0.0,0.0,3.9852,3.1882,0.0,0.0,0.0,0.0,0.0,0.0,0.797,1.5941,0.0,0.0,0.0872,0.1158
seq1862,5.0843,2.5422,3.3896,6.7791,4.2369,4.2369,0.0,2.5422,6.7791,8.4739,1.6948,0.8474,0.0,0.8474,1.6948,5.9317,5.9317,1.6948,0.0,0.0,0.0672,0.0854
seq1863,2.4919,1.6613,1.6613,0.0,2.4919,0.8306,0.0,3.3225,4.1531,1.6613,0.8306,1.6613,0.0,0.0,0.0,2.4919,2.4919,1.6613,0.0,0.0,0.0782,0.0912
seq1864,3.3686,2.5265,3.3686,6.7372,1.6843,5.8951,0.0,3.3686,6.7372,10.948,0.8422,0.0,0.8422,1.6843,1.6843,3.3686,4.2108,3.3686,0.0,0.0,0.0726,0.0852
seq1865,4.1662,5.8326,3.3329,2.4997,4.9994,5.8326,0.8332,3.3329,2.4997,0.8332,1.6665,0.8332,3.3329,0.8332,5.8326,3.3329,0.0,1.6665,0.8332,0.8332,0.0912,0.0756
seq1866,4.2594,2.5556,3.4075,5.1113,4.2594,7.6669,0.0,2.5556,6.815,9.3707,3.4075,0.8519,0.0,1.7038,1.7038,4.2594,2.5556,0.8519,0.0,0.0,0.0659,0.0822
seq1867,2.461,1.6407,0.8203,0.8203,0.8203,4.1017,0.0,0.0,3.2814,5.7424,0.8203,0.8203,0.0,0.0,0.8203,0.0,0.8203,0.0,0.8203,0.0,0.0964,0.0832
seq1868,3.5534,1.7767,0.0,0.0,0.0,2.665,0.0,0.0,2.665,5.3301,0.8883,1.7767,0.0,0.8883,0.0,0.8883,4.4417,0.8883,0.0,0.0,0.0572,0.0545
seq1869,1.6449,1.6449,0.8224,0.0,0.8224,4.1122,2.4673,0.0,3.2898,4.9346,0.8224,2.4673,0.0,0.8224,2.4673,2.4673,0.0,3.2898,2.4673,3.2898,0.0875,0.0901
seq1870,8.5765,1.7153,0.0,2.5729,3.4306,7.7188,0.0,3.4306,4.2882,3.4306,0.8576,6.0035,2.5729,0.8576,1.7153,6.0035,0.8576,2.5729,1.7153,0.8576,0.0769,0.0654
seq1871,3.0854,0.0,0.7713,0.0,1.5427,3.0854,0.0,0.0,3.8567,0.7713,0.0,0.7713,0.0,0.0,0.0,0.0,0.7713,2.314,0.7713,0.0,0.1161,0.1126
seq1872,1.5861,0.0,0.7931,0.0,0.7931,2.3792,0.7931,0.7931,3.1723,2.3792,0.7931,0.0,0.7931,0.0,0.0,0.7931,1.5861,0.7931,0.7931,0.0,0.106,0.10099999999999999
seq1873,0.0,0.0,0.8425,3.37,0.0,0.0,0.0,0.0,1.685,0.0,0.0,0.8425,1.685,0.0,0.0,0.0,0.0,1.685,0.8425,0.0,0.1045,0.053
seq1874,0.8857,0.8857,0.8857,12.3999,4.4285,4.4285,1.7714,3.5428,5.3143,7.9714,1.7714,0.8857,3.5428,0.0,1.7714,5.3143,0.0,3.5428,0.0,0.0,0.0509,0.0634
seq1875,2.6393,0.8798,1.7595,13.1966,3.5191,4.3989,0.8798,0.8798,5.2786,10.5572,0.8798,1.7595,0.8798,0.0,3.5191,6.1584,0.0,2.6393,0.0,0.0,0.0524,0.0678
seq1876,3.3629,0.8407,4.2037,5.0444,3.3629,3.3629,0.8407,1.6815,5.0444,11.7703,2.5222,2.5222,1.6815,1.6815,5.8851,9.2481,5.0444,6.7259,0.8407,0.0,0.0701,0.0892
seq1877,0.0,0.0,0.0,2.5972,0.8657,0.8657,0.0,0.0,0.8657,0.8657,0.0,0.0,1.7315,0.8657,0.8657,0.8657,0.0,0.0,0.8657,0.0,0.0637,0.0705
seq1878,0.8503,0.0,0.8503,0.8503,0.8503,0.0,0.0,0.8503,0.8503,0.0,0.0,0.0,1.7006,1.7006,0.8503,0.0,0.0,0.8503,0.8503,0.0,0.068,0.0817
seq1879,1.6191,0.0,0.0,0.0,0.8096,0.8096,0.8096,0.0,0.0,0.8096,0.8096,1.6191,0.0,0.8096,1.6191,0.8096,1.6191,0.0,0.8096,0.8096,0.0798,0.1106
seq1880,0.0,0.0,0.849,0.0,0.849,0.0,0.0,0.849,0.849,0.0,0.0,0.0,3.396,0.849,0.0,0.849,0.0,0.849,0.849,0.849,0.0564,0.0946
seq1881,0.0,0.0,0.0,0.8636,0.0,0.0,0.0,0.8636,0.8636,0.0,0.8636,0.0,4.3179,0.8636,0.0,0.0,0.0,0.0,0.8636,1.7272,0.0529,0.0835
seq1882,2.4837,1.6558,3.3116,3.3116,0.0,2.4837,0.8279,1.6558,4.1395,4.9675,1.6558,0.8279,0.0,0.8279,0.8279,0.0,2.4837,2.4837,0.0,0.0,0.0793,0.0928
seq1883,3.3489,2.5117,3.3489,7.535,4.1861,6.6978,0.0,1.6744,8.3722,10.8839,1.6744,0.0,0.0,0.0,1.6744,4.1861,3.3489,3.3489,0.0,0.0,0.0748,0.08800000000000001
seq1884,2.5135,2.5135,5.027,5.027,5.027,4.1891,0.0,3.3513,7.5404,7.5404,1.6757,0.8378,0.0,0.8378,1.6757,2.5135,5.027,3.3513,0.0,0.0,0.0747,0.0874
seq1885,2.56,2.56,3.4134,5.1201,5.1201,4.2667,0.0,1.7067,6.8268,8.5335,1.7067,2.56,0.0,1.7067,1.7067,1.7067,5.9734,5.1201,0.0,0.0,0.0676,0.0791
seq1886,5.1517,2.5758,3.4344,4.2931,3.4344,5.1517,1.7172,1.7172,6.0103,8.5861,4.2931,1.7172,0.8586,0.8586,1.7172,2.5758,3.4344,1.7172,0.0,0.0,0.0649,0.0765
seq1887,1.6892,1.6892,3.3785,1.6892,0.8446,3.3785,0.0,0.8446,3.3785,2.5339,0.0,1.6892,0.0,2.5339,1.6892,0.8446,5.0677,5.9123,0.0,0.0,0.0787,0.0767
seq1888,1.6906,2.5359,1.6906,5.9171,5.9171,5.9171,0.0,1.6906,6.7624,7.6077,1.6906,1.6906,1.6906,1.6906,1.6906,3.3812,0.8453,3.3812,0.0,0.0,0.0709,0.0838
seq1889,4.9115,2.4558,3.2743,5.7301,4.9115,4.9115,0.0,1.6372,3.2743,7.3673,1.6372,1.6372,0.8186,0.8186,4.9115,3.2743,3.2743,1.6372,0.8186,0.8186,0.0877,0.0937
seq1890,4.8606,0.0,3.2404,4.0505,0.0,6.4808,0.0,3.2404,5.6707,4.0505,2.4303,0.8101,1.6202,4.0505,4.0505,4.0505,2.4303,2.4303,0.8101,0.8101,0.094,0.0959
seq1891,3.4002,6.8004,0.85,3.4002,0.85,3.4002,0.0,2.5501,6.8004,5.9503,3.4002,3.4002,0.85,2.5501,1.7001,2.5501,6.8004,0.85,0.0,0.0,0.0792,0.0708
seq1892,5.1435,2.5718,1.7145,4.2863,1.7145,5.1435,1.7145,2.5718,3.429,6.0008,2.5718,1.7145,1.7145,0.8573,2.5718,7.7153,0.8573,6.0008,0.0,0.0,0.0625,0.0802
seq1893,0.8474,1.6949,0.0,0.0,0.8474,0.8474,0.0,0.0,0.8474,0.8474,0.0,0.0,1.6949,0.0,0.0,0.0,0.8474,0.0,0.0,1.6949,0.0758,0.0767
seq1894,0.0,7.241,0.0,0.0,1.8102,2.7154,1.8102,1.8102,0.9051,2.7154,0.0,1.8102,0.0,0.9051,0.0,0.9051,0.0,0.0,0.0,0.0,0.0591,0.0358
seq1895,3.3313,3.3313,0.0,0.8328,0.0,8.3283,0.0,1.6657,2.4985,2.4985,0.0,1.6657,0.8328,0.8328,0.0,0.8328,1.6657,1.6657,2.4985,3.3313,0.0778,0.0894
seq1896,1.776,5.3281,0.888,2.6641,6.2162,4.4401,0.888,0.0,1.776,9.7683,1.776,0.888,3.5521,0.0,0.888,3.5521,2.6641,6.2162,0.0,0.0,0.051,0.061
seq1897,2.402,3.2027,0.0,1.6014,0.8007,4.8041,0.8007,1.6014,2.402,2.402,3.2027,1.6014,3.2027,1.6014,4.0034,2.402,3.2027,0.0,0.8007,2.402,0.0926,0.1067
seq1898,4.218,5.0616,1.6872,1.6872,1.6872,5.9052,3.3744,2.5308,1.6872,7.5924,2.5308,0.0,2.5308,3.3744,6.7488,5.0616,5.0616,2.5308,0.8436,0.8436,0.0728,0.0836
seq1899,2.5433,4.2388,0.8478,1.6955,0.8478,3.3911,2.5433,2.5433,2.5433,5.9343,1.6955,0.8478,4.2388,5.0866,4.2388,6.7821,5.9343,5.9343,1.6955,2.5433,0.071,0.0812
seq1900,5.0266,2.5133,0.8378,0.8378,5.8644,14.2421,0.0,2.5133,1.6755,1.6755,10.0532,0.0,1.6755,3.3511,4.1889,4.1889,3.3511,4.1889,0.0,0.8378,0.0881,0.0742
seq1901,0.8653,2.596,0.0,0.8653,0.0,1.7307,0.0,0.0,0.8653,0.0,0.0,1.7307,3.4613,1.7307,0.8653,0.0,1.7307,0.0,0.0,0.8653,0.0661,0.0685
seq1902,6.0388,5.1762,5.1762,8.6269,1.7254,5.1762,12.0777,0.8627,7.7642,7.7642,0.0,1.7254,0.8627,0.8627,0.0,3.4508,6.0388,2.5881,0.0,0.0,0.0707,0.0666
seq1903,5.7682,2.4721,0.0,1.648,0.0,4.1201,0.824,2.4721,5.7682,1.648,4.1201,0.824,2.4721,0.824,2.4721,4.1201,1.648,2.4721,1.648,0.0,0.0774,0.0986
seq1904,1.8219,3.6438,0.0,0.0,0.0,2.7328,0.0,0.9109,0.9109,0.9109,0.9109,0.9109,1.8219,0.0,0.9109,2.7328,3.6438,4.5547,0.0,0.0,0.047,0.0421
seq1905,1.5314,0.7657,0.7657,1.5314,1.5314,1.5314,0.0,0.7657,2.2971,1.5314,0.7657,0.0,0.0,0.0,1.5314,0.0,0.7657,0.0,0.0,0.0,0.1287,0.1055
seq1906,3.3007,1.6503,2.4755,2.4755,1.6503,2.4755,1.6503,2.4755,5.7762,1.6503,1.6503,4.1258,0.0,0.8252,0.8252,2.4755,0.8252,2.4755,0.8252,0.8252,0.0864,0.0885
seq1907,0.8156,0.0,0.8156,4.8937,1.6312,0.0,0.0,0.0,0.0,0.8156,0.0,1.6312,0.8156,0.0,1.6312,0.8156,0.8156,0.0,0.0,0.8156,0.0909,0.0935
seq1908,3.3024,1.6512,6.6048,9.0816,4.128,2.4768,2.4768,5.7792,5.7792,9.0816,0.0,2.4768,2.4768,4.128,4.128,9.0816,0.0,0.8256,0.8256,4.128,0.078,0.0964
seq1909,0.8316,0.8316,3.3264,4.158,2.4948,0.0,0.0,0.8316,0.8316,0.0,0.0,0.8316,0.8316,0.0,0.0,0.0,0.0,0.0,0.0,1.6632,0.0769,0.0915
seq1910,4.1436,0.8287,4.9723,8.2872,3.3149,2.4862,2.4862,4.9723,6.6297,4.9723,1.6574,3.3149,4.9723,2.4862,2.4862,4.9723,3.3149,1.6574,0.8287,4.1436,0.0763,0.095
seq1911,1.941,4.8526,0.0,0.0,0.0,0.0,0.0,1.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8526,2.9116,0.0,0.0,0.0,0.0146,0.0149
seq1912,0.0,7.2338,1.8084,0.9042,0.9042,4.5211,0.0,1.8084,3.6169,1.8084,2.7127,3.6169,6.3295,0.9042,0.0,4.5211,3.6169,1.8084,0.0,0.0,0.0448,0.0509
seq1913,0.8462,6.7693,2.5385,2.5385,1.6923,3.3847,0.0,0.8462,7.6155,2.5385,0.0,1.6923,8.4617,1.6923,0.8462,0.0,1.6923,3.3847,0.8462,1.6923,0.0874,0.0664
seq1914,0.891,7.1278,2.6729,2.6729,0.891,3.5639,0.0,0.891,5.3459,1.782,1.782,1.782,5.3459,0.891,0.891,3.5639,5.3459,0.891,0.0,0.0,0.0569,0.0521
seq1915,0.0,6.8276,3.4138,1.7069,0.8534,2.5603,0.0,1.7069,5.1207,0.8534,0.0,1.7069,7.681,3.4138,2.5603,1.7069,0.0,1.7069,0.8534,0.8534,0.0732,0.0734
seq1916,1.7663,7.0651,3.5325,0.0,0.0,4.4157,0.8831,1.7663,3.5325,0.8831,0.8831,2.6494,5.2988,2.6494,0.8831,3.5325,4.4157,1.7663,0.0,0.0,0.0585,0.0584
seq1917,0.0,13.208,4.1275,0.0,3.302,5.7785,0.0,4.953,2.4765,4.1275,0.0,3.302,9.906,1.651,10.7315,5.7785,2.4765,0.8255,0.8255,4.1275,0.0962,0.0783
seq1918,8.0236,1.783,0.8915,1.783,1.783,2.6745,0.0,1.783,0.0,2.6745,0.8915,2.6745,1.783,0.8915,0.0,0.8915,0.8915,4.4576,0.0,0.8915,0.0479,0.0605
seq1919,4.0604,2.4363,5.6846,4.8725,4.0604,4.8725,0.8121,4.8725,4.0604,8.1209,0.8121,2.4363,1.6242,3.2483,7.3088,4.8725,1.6242,8.933,0.0,1.6242,0.0886,0.0993
seq1920,2.4178,2.4178,5.6415,7.2533,1.6119,4.0296,0.0,8.8652,3.2237,9.6711,0.8059,0.8059,3.2237,4.8356,8.0593,4.0296,0.8059,2.4178,0.0,4.8356,0.1018,0.0923
seq1921,2.4696,2.4696,1.6464,7.4088,2.4696,1.6464,2.4696,6.5856,7.4088,7.4088,3.2928,3.2928,1.6464,2.4696,5.7624,2.4696,4.116,9.8784,0.0,3.2928,0.0896,0.0872
seq1922,9.6513,0.0,4.0214,3.2171,1.6085,4.8256,1.6085,6.4342,5.6299,8.847,1.6085,0.0,5.6299,3.2171,5.6299,2.4128,0.8043,5.6299,1.6085,4.0214,0.1008,0.0949
seq1923,4.1632,1.6653,4.1632,4.1632,4.1632,4.1632,0.0,6.6612,6.6612,8.3264,1.6653,1.6653,3.3306,4.1632,4.1632,3.3306,5.8285,4.9959,0.8326,4.1632,0.0798,0.0876
seq1924,6.375,0.0,4.7812,7.9687,3.1875,4.7812,1.5937,1.5937,4.7812,10.3594,0.7969,0.7969,3.1875,1.5937,9.5625,0.7969,2.3906,5.5781,1.5937,3.1875,0.1016,0.1016
seq1925,2.4237,0.8079,4.0395,4.8475,4.0395,5.6554,0.8079,11.3107,4.8475,5.6554,0.8079,1.6158,3.2316,1.6158,7.2712,3.2316,2.4237,4.0395,0.0,5.6554,0.0993,0.0928
seq1926,3.2082,0.0,4.0103,9.6247,3.2082,4.8124,0.0,5.6144,4.0103,5.6144,3.2082,4.0103,0.0,0.8021,6.4165,3.2082,0.0,12.0309,0.8021,3.2082,0.092,0.1059
seq1927,6.4705,1.6176,6.4705,1.6176,3.2353,3.2353,1.6176,4.0441,1.6176,5.6617,0.8088,2.4264,0.8088,6.4705,8.0881,3.2353,3.2353,4.0441,0.8088,3.2353,0.0958,0.0954
seq1928,1.5924,1.5924,5.5735,6.3697,2.3886,2.3886,1.5924,7.1659,5.5735,7.1659,1.5924,1.5924,1.5924,2.3886,6.3697,2.3886,2.3886,7.1659,0.7962,3.1849,0.1074,0.0964
seq1929,0.8278,0.0,7.45,4.1389,2.4833,3.3111,0.8278,9.1056,8.2778,7.45,3.3111,4.1389,1.6556,1.6556,4.1389,4.1389,4.9667,4.9667,0.0,2.4833,0.0762,0.0961
seq1930,7.9211,0.0,6.3369,3.1684,1.5842,3.1684,0.0,7.129,5.5448,5.5448,0.7921,3.1684,3.9605,0.7921,7.9211,0.7921,3.1684,7.9211,0.0,3.1684,0.1003,0.1076
seq1931,1.5821,0.0,7.1196,4.7464,0.7911,3.9553,0.7911,7.1196,5.5375,8.7017,0.7911,3.1643,0.7911,1.5821,7.1196,3.1643,1.5821,8.7017,1.5821,0.7911,0.0972,0.1117
seq1932,2.4464,2.4464,6.5236,4.8927,3.2618,0.8155,0.8155,1.6309,5.7082,13.0472,0.8155,0.8155,4.8927,4.8927,8.97,4.0773,0.8155,4.0773,1.6309,3.2618,0.0878,0.0967
seq1933,4.7717,0.7953,5.567,5.567,0.7953,4.7717,0.0,1.5906,2.3859,13.5198,0.7953,0.7953,3.1811,3.1811,9.5434,1.5906,0.7953,7.9528,0.0,3.9764,0.1005,0.1042
seq1934,1.6275,1.6275,5.6963,4.0688,3.255,4.8825,1.6275,5.6963,4.0688,8.1375,2.4413,2.4413,3.255,0.8138,5.6963,3.255,0.8138,8.1375,0.0,6.51,0.1017,0.0846
seq1935,3.2536,0.8134,7.3206,1.6268,2.4402,4.067,1.6268,6.5072,3.2536,4.8804,3.2536,0.8134,1.6268,4.8804,6.5072,4.067,5.6938,8.134,0.0,4.8804,0.0918,0.0948
seq1936,3.2037,1.6019,3.2037,10.412,2.4028,3.2037,0.8009,5.6065,4.0046,9.6111,1.6019,2.4028,1.6019,3.2037,8.8102,3.2037,4.0046,4.8056,0.0,3.2037,0.1018,0.0973
seq1937,8.0666,0.8067,6.4532,3.2266,0.8067,4.8399,1.6133,3.2266,2.42,8.0666,0.8067,2.42,4.0333,4.0333,8.0666,1.6133,1.6133,9.6799,1.6133,3.2266,0.0987,0.0946
seq1938,1.6718,0.8359,5.0154,5.0154,3.3436,4.1795,0.8359,4.1795,5.8513,8.359,1.6718,0.8359,5.0154,4.1795,5.8513,5.8513,3.3436,5.0154,0.8359,5.0154,0.0839,0.0802
seq1939,0.8188,0.8188,2.4564,9.0069,2.4564,3.2753,0.0,6.5505,9.0069,8.1881,1.6376,4.0941,0.8188,0.8188,3.2753,2.4564,3.2753,7.3693,0.8188,4.9129,0.0891,0.0921
seq1940,8.0613,0.0,5.6429,1.6123,0.8061,7.2552,0.0,4.0307,7.2552,7.2552,3.2245,0.8061,0.8061,3.2245,5.6429,5.6429,0.0,8.8674,0.0,4.0307,0.0919,0.102
seq1941,9.5433,0.7953,7.1575,3.9764,2.3858,4.7717,2.3858,1.5906,1.5906,11.1339,0.7953,0.0,0.7953,3.9764,9.5433,2.3858,3.9764,4.7717,2.3858,0.7953,0.1083,0.0964
seq1942,2.5102,1.6735,5.0204,5.0204,1.6735,4.1837,0.8367,5.8572,6.6939,10.0409,1.6735,3.347,1.6735,4.1837,4.1837,6.6939,5.8572,5.8572,0.0,3.347,0.0841,0.0791
seq1943,3.2567,1.6284,4.0709,5.6992,3.2567,4.8851,0.8142,1.6284,4.0709,9.7701,1.6284,4.0709,3.2567,4.0709,8.1418,3.2567,4.0709,6.5134,1.6284,2.4425,0.0987,0.0871
seq1944,1.651,0.0,1.651,10.7312,1.651,1.651,0.0,10.7312,5.7783,4.9529,3.3019,4.9529,0.0,3.3019,5.7783,2.4764,3.3019,4.9529,0.8255,4.1274,0.0794,0.0951
seq1945,5.7474,0.0,2.4632,6.5684,3.2842,6.5684,0.0,3.2842,0.8211,9.0316,3.2842,3.2842,3.2842,1.6421,6.5684,2.4632,4.9263,10.6737,2.4632,0.8211,0.0979,0.081
seq1946,5.7158,0.8165,4.0827,4.0827,1.6331,2.4496,0.8165,0.8165,0.8165,9.7985,1.6331,2.4496,2.4496,3.2662,7.3489,4.0827,5.7158,7.3489,1.6331,4.0827,0.0873,0.0962
seq1947,4.0609,1.6244,4.0609,4.0609,3.2487,3.2487,3.2487,8.934,4.0609,7.3096,2.4365,3.2487,2.4365,3.2487,7.3096,3.2487,1.6244,6.4974,1.6244,1.6244,0.0974,0.0904
seq1948,7.2633,0.0,5.6493,1.6141,1.6141,4.8422,0.0,2.4211,4.8422,5.6493,3.2282,0.807,2.4211,3.2282,8.8774,4.8422,2.4211,12.9126,0.0,4.0352,0.0906,0.1024
seq1949,1.5993,0.7997,6.3973,4.798,3.1987,7.197,0.7997,6.3973,4.798,7.9967,3.1987,2.399,3.1987,3.1987,7.9967,3.9983,1.5993,3.9983,0.0,0.7997,0.1012,0.0991
seq1950,4.7992,1.5997,2.3996,7.9987,2.3996,2.3996,1.5997,4.7992,9.5984,7.1988,1.5997,0.7999,2.3996,1.5997,6.3989,3.9993,4.7992,3.1995,2.3996,3.1995,0.1017,0.0984
seq1951,1.6362,0.0,4.0905,6.5447,3.2724,3.2724,0.8181,6.5447,5.7266,5.7266,1.6362,3.2724,0.8181,1.6362,4.9086,6.5447,2.4543,7.3628,0.8181,4.0905,0.0911,0.0908
seq1952,6.6228,0.0,4.9671,3.3114,3.3114,3.3114,2.4836,2.4836,1.6557,7.4507,0.8279,7.4507,2.4836,4.9671,6.6228,4.1393,4.9671,4.9671,3.3114,3.3114,0.0824,0.0898
seq1953,0.8144,1.6287,4.0719,6.515,6.515,2.4431,0.8144,8.1437,8.1437,7.3293,3.2575,4.0719,0.8144,1.6287,3.2575,4.8862,1.6287,3.2575,0.0,4.8862,0.0948,0.0909
seq1954,0.8124,0.0,3.2495,8.1237,2.4371,2.4371,0.8124,5.6866,1.6247,7.3113,1.6247,4.0618,0.8124,1.6247,8.936,5.6866,3.2495,11.3731,0.8124,3.2495,0.0914,0.0962
seq1955,4.7897,2.3948,5.588,6.3862,1.5966,3.9914,0.7983,3.1931,4.7897,9.5794,1.5966,0.7983,3.9914,0.7983,10.3776,2.3948,2.3948,5.588,3.9914,2.3948,0.1041,0.0976
seq1956,0.8312,0.8312,4.9872,4.156,1.6624,2.4936,0.8312,8.3119,5.8184,7.4808,3.3248,2.4936,0.8312,4.9872,4.156,6.6496,0.8312,6.6496,0.0,8.3119,0.0767,0.0921
