ID,PAAC1_A,PAAC1_C,PAAC1_D,PAAC1_E,PAAC1_F,PAAC1_G,PAAC1_H,PAAC1_I,PAAC1_K,PAAC1_L,PAAC1_M,PAAC1_N,PAAC1_P,PAAC1_Q,PAAC1_R,PAAC1_S,PAAC1_T,PAAC1_V,PAAC1_W,PAAC1_Y,PAAC1_lam1
seq2037,3.6586,5.4879,0.9146,0.0,0.9146,2.7439,1.8293,1.8293,2.7439,2.7439,0.0,3.6586,0.0,0.0,1.8293,3.6586,3.6586,1.8293,0.9146,0.9146,0.0854
seq2038,0.0,0.8983,0.0,0.0,0.0,0.0,0.0,0.8983,4.4913,6.2879,1.7965,0.0,1.7965,1.7965,6.2879,7.1861,2.6948,0.8983,0.8983,0.0,0.1017
seq2039,1.8427,7.3708,1.8427,3.6854,1.8427,1.8427,0.9213,4.6067,2.764,1.8427,1.8427,1.8427,3.6854,4.6067,5.5281,1.8427,1.8427,0.0,0.0,0.0,0.0787
seq2040,4.6022,0.9204,4.6022,7.3636,4.6022,1.8409,4.6022,6.4431,6.4431,6.4431,1.8409,10.1249,1.8409,2.7613,0.9204,5.5227,1.8409,5.5227,0.0,2.7613,0.0796
seq2041,0.0,5.2107,0.0,0.8684,0.8684,4.3422,0.8684,0.8684,1.7369,3.4738,0.0,0.0,0.8684,0.0,6.9475,0.0,0.8684,0.8684,0.0,1.7369,0.1316
seq2042,0.9042,5.4249,0.9042,0.9042,1.8083,2.7125,0.0,0.9042,0.0,3.6166,0.0,1.8083,0.9042,0.0,9.0416,0.9042,0.9042,0.0,0.0,0.9042,0.0958
seq2043,1.8628,10.2455,0.0,1.8628,0.9314,0.9314,0.9314,0.9314,5.5885,0.9314,0.0,1.8628,6.5199,7.4513,3.7256,0.0,4.6571,2.7942,0.9314,0.0,0.0686
seq2044,0.0,7.2243,0.0,0.0,0.0,0.0,0.0,0.0,0.903,0.0,0.0,1.8061,7.2243,0.0,3.6122,0.903,0.903,0.0,0.903,0.0,0.09699999999999999
seq2045,3.6578,5.4867,0.9144,2.7433,0.9144,4.5722,1.8289,1.8289,3.6578,1.8289,0.9144,1.8289,4.5722,0.0,2.7433,3.6578,0.9144,1.8289,0.0,2.7433,0.0856
seq2046,0.0,6.5801,0.0,0.0,0.0,4.7001,0.0,3.7601,3.7601,2.82,0.94,5.6401,0.94,0.94,1.88,1.88,1.88,1.88,0.0,0.94,0.06
seq2047,0.8962,5.3771,0.0,2.6886,3.5847,3.5847,0.8962,3.5847,6.2733,2.6886,0.0,1.7924,0.8962,1.7924,3.5847,0.8962,1.7924,0.0,0.0,0.8962,0.1038
seq2048,0.0,5.4605,0.0,2.7303,2.7303,3.6404,1.8202,3.6404,5.4605,0.0,0.9101,0.9101,1.8202,0.0,1.8202,3.6404,0.0,0.9101,0.9101,2.7303,0.0899
seq2049,0.8998,5.3987,0.8998,0.8998,3.5991,2.6993,2.6993,2.6993,4.4989,4.4989,0.8998,4.4989,1.7996,1.7996,2.6993,1.7996,0.8998,0.0,0.0,1.7996,0.1002
seq2050,1.8269,5.4808,1.8269,1.8269,2.7404,3.6539,4.5673,2.7404,4.5673,5.4808,1.8269,2.7404,2.7404,0.9135,0.9135,1.8269,1.8269,0.0,0.0,1.8269,0.0865
seq2051,1.7688,6.191,0.0,5.3065,2.6533,5.3065,0.0,3.5377,2.6533,2.6533,0.0,0.8844,0.8844,0.8844,5.3065,2.6533,1.7688,0.8844,0.8844,0.8844,0.1156
seq2052,1.8362,5.5085,0.0,3.6723,3.6723,1.8362,0.9181,0.9181,4.5904,2.7542,0.9181,1.8362,0.0,2.7542,3.6723,0.0,2.7542,0.0,0.0,0.9181,0.0819
seq2053,0.0,5.3385,0.8897,3.559,0.8897,2.6692,1.7795,1.7795,5.3385,3.559,1.7795,0.0,1.7795,0.8897,4.4487,3.559,0.8897,0.0,0.0,1.7795,0.1103
seq2054,1.8064,5.4193,0.0,6.3225,0.0,0.9032,1.8064,0.0,6.3225,2.7096,1.8064,1.8064,2.7096,0.9032,4.5161,3.6129,6.3225,3.6129,0.9032,4.5161,0.0968
seq2055,0.0,5.4909,1.8303,6.4061,0.9152,2.7455,2.7455,3.6606,10.0667,4.5758,1.8303,2.7455,0.9152,1.8303,2.7455,4.5758,3.6606,7.3212,0.0,4.5758,0.0848
seq2056,1.8061,5.4182,0.0,2.7091,2.7091,2.7091,0.0,2.7091,5.4182,4.5152,0.0,0.903,2.7091,3.6121,4.5152,3.6121,1.8061,0.0,0.903,3.6121,0.09699999999999999
seq2057,1.8169,6.359,1.8169,3.6337,3.6337,6.359,0.9084,0.9084,4.5421,3.6337,0.9084,3.6337,0.0,1.8169,3.6337,5.4506,2.7253,2.7253,0.9084,0.0,0.0916
seq2058,1.8348,5.5044,1.8348,1.8348,0.0,2.7522,1.8348,1.8348,4.587,2.7522,0.9174,5.5044,1.8348,0.9174,1.8348,0.0,2.7522,2.7522,0.0,0.9174,0.0826
seq2059,0.0,5.5253,3.6836,0.9209,1.8418,1.8418,1.8418,2.7627,6.4462,1.8418,0.0,2.7627,1.8418,4.6044,3.6836,0.9209,2.7627,1.8418,0.0,1.8418,0.0791
seq2060,0.9156,4.5778,2.7467,0.0,2.7467,2.7467,1.8311,1.8311,2.7467,0.9156,4.5778,3.6622,2.7467,0.0,1.8311,3.6622,2.7467,4.5778,0.0,0.9156,0.0844
seq2061,0.9172,7.3376,1.8344,1.8344,2.7516,3.6688,0.0,0.0,5.5032,4.586,0.9172,0.0,5.5032,2.7516,3.6688,0.9172,5.5032,3.6688,0.9172,2.7516,0.0828
seq2062,2.7433,7.3156,0.9144,0.9144,5.4867,4.5722,0.9144,2.7433,3.6578,10.0589,0.9144,0.9144,3.6578,0.9144,5.4867,2.7433,4.5722,2.7433,0.0,3.6578,0.0856
seq2063,4.5893,5.5072,5.5072,5.5072,1.8357,8.2607,0.0,3.6714,6.425,10.0965,2.7536,1.8357,3.6714,5.5072,3.6714,3.6714,4.5893,6.425,0.9179,0.9179,0.0821
seq2064,9.1232,5.4739,4.5616,9.1232,5.4739,4.5616,0.0,1.8246,4.5616,5.4739,0.9123,0.9123,5.4739,7.2986,4.5616,4.5616,4.5616,6.3863,0.0,1.8246,0.0877
seq2065,5.5507,5.5507,5.5507,5.5507,1.8502,8.3261,1.8502,1.8502,1.8502,13.8768,1.8502,0.0,1.8502,6.4758,4.6256,8.3261,8.3261,3.7005,0.0,1.8502,0.0749
seq2066,7.3185,4.574,4.574,8.2333,0.9148,0.9148,0.0,2.7444,1.8296,9.1481,0.9148,0.9148,2.7444,6.4037,7.3185,8.2333,5.4888,6.4037,0.0,0.9148,0.0852
seq2067,0.0,7.6173,0.9522,0.0,1.9043,0.9522,0.0,1.9043,1.9043,1.9043,0.0,1.9043,0.9522,0.0,0.0,1.9043,1.9043,0.0,0.0,0.0,0.0478
seq2068,0.921,5.5258,0.0,0.921,0.921,4.6048,0.0,1.8419,6.4468,1.8419,0.921,1.8419,0.0,0.921,1.8419,2.7629,2.7629,1.8419,0.921,0.921,0.079
seq2069,0.0,5.4725,0.0,0.0,0.9121,6.3846,0.0,2.7363,3.6483,1.8242,0.0,1.8242,2.7363,1.8242,2.7363,0.9121,3.6483,1.8242,0.9121,0.0,0.0879
seq2070,0.0,5.3344,0.0,3.5563,1.7781,2.6672,1.7781,1.7781,3.5563,3.5563,0.0,1.7781,1.7781,1.7781,4.4453,1.7781,2.6672,0.8891,0.0,3.5563,0.1109
seq2071,0.9233,5.5398,1.8466,4.6165,1.8466,2.7699,3.6932,0.0,3.6932,2.7699,0.9233,0.9233,3.6932,0.0,3.6932,2.7699,2.7699,0.9233,0.9233,0.0,0.0767
seq2072,1.8175,5.4525,0.0,0.9087,1.8175,3.635,1.8175,0.0,0.9087,1.8175,0.0,0.9087,2.7262,0.9087,9.0875,3.635,0.0,0.9087,0.0,5.4525,0.0913
seq2073,1.8118,5.4354,0.9059,2.7177,1.8118,1.8118,0.9059,0.9059,8.153,4.5295,0.9059,0.0,0.9059,0.0,3.6236,0.9059,3.6236,0.0,0.0,0.9059,0.0941
seq2074,4.4906,6.2869,0.8981,0.8981,1.7962,2.6944,2.6944,2.6944,7.185,0.8981,0.0,4.4906,3.5925,0.8981,7.185,5.3887,2.6944,5.3887,0.8981,0.8981,0.1019
seq2075,4.5982,5.5178,3.6785,4.5982,0.9196,1.8393,0.9196,2.7589,7.357,11.0356,4.5982,2.7589,2.7589,2.7589,4.5982,3.6785,4.5982,3.6785,0.0,3.6785,0.0804
seq2076,1.8212,5.4636,0.9106,3.6424,2.7318,4.553,1.8212,3.6424,4.553,8.1954,2.7318,3.6424,3.6424,3.6424,4.553,4.553,5.4636,4.553,1.8212,3.6424,0.0894
seq2077,0.9258,5.555,0.9258,4.6292,2.7775,2.7775,0.0,2.7775,6.4809,7.4067,1.8517,0.9258,3.7034,2.7775,1.8517,6.4809,1.8517,4.6292,2.7775,0.9258,0.0742
seq2078,2.7479,5.4958,0.916,4.5799,3.6639,6.4118,1.8319,1.8319,9.1597,9.1597,1.8319,3.6639,1.8319,0.916,5.4958,6.4118,6.4118,3.6639,1.8319,0.916,0.084
seq2079,0.9243,7.3947,1.8487,1.8487,5.546,2.773,1.8487,4.6217,3.6974,7.3947,0.9243,1.8487,1.8487,1.8487,2.773,2.773,2.773,4.6217,0.0,0.9243,0.0757
seq2080,0.9259,7.4072,0.9259,0.0,5.5554,4.6295,2.7777,1.8518,4.6295,5.5554,4.6295,4.6295,0.9259,1.8518,4.6295,6.4813,2.7777,4.6295,1.8518,0.9259,0.0741
seq2081,1.8584,5.5751,4.646,1.8584,2.7876,5.5751,0.9292,1.8584,7.4335,5.5751,3.7168,0.9292,6.5043,0.9292,3.7168,5.5751,3.7168,7.4335,1.8584,0.9292,0.0708
seq2082,2.7392,5.4783,2.7392,3.6522,1.8261,4.5653,0.9131,5.4783,3.6522,15.5219,1.8261,0.9131,4.5653,2.7392,8.2175,2.7392,3.6522,3.6522,2.7392,1.8261,0.0869
seq2083,4.4267,5.3121,0.8853,3.5414,1.7707,0.0,0.8853,2.656,6.1974,0.8853,1.7707,1.7707,0.0,0.8853,4.4267,0.8853,0.8853,0.8853,1.7707,2.656,0.1147
seq2084,0.0,7.4505,1.8626,1.8626,3.7253,7.4505,1.8626,3.7253,5.5879,9.3131,1.8626,2.7939,2.7939,0.9313,0.0,5.5879,4.6566,3.7253,1.8626,2.7939,0.0687
seq2085,2.7232,6.3541,3.6309,2.7232,5.4464,1.8155,0.9077,4.5387,9.9851,9.0773,3.6309,4.5387,2.7232,1.8155,5.4464,0.9077,3.6309,6.3541,0.0,0.0,0.0923
seq2086,5.3871,5.3871,0.0,0.8978,4.4892,3.5914,1.7957,4.4892,1.7957,6.2849,0.8978,1.7957,3.5914,2.6935,5.3871,1.7957,2.6935,1.7957,0.0,0.8978,0.1022
seq2087,2.7461,6.4076,2.7461,2.7461,4.5769,5.4923,2.7461,2.7461,3.6615,7.323,2.7461,2.7461,3.6615,2.7461,6.4076,4.5769,5.4923,5.4923,0.9154,2.7461,0.0846
seq2088,0.9087,7.2692,5.4519,2.726,0.9087,5.4519,1.8173,1.8173,5.4519,0.0,0.0,2.726,3.6346,3.6346,1.8173,0.9087,0.0,4.5433,1.8173,0.9087,0.0913
seq2089,0.921,1.8421,0.921,0.0,1.8421,0.921,0.0,0.921,0.0,3.6841,0.921,0.0,0.0,0.0,0.921,0.0,1.8421,2.7631,0.0,0.0,0.079
seq2090,5.5571,6.4832,1.8524,8.3356,2.7785,3.7047,3.7047,5.5571,5.5571,6.4832,1.8524,1.8524,4.6309,4.6309,1.8524,7.4094,5.5571,6.4832,0.9262,6.4832,0.0738
seq2091,2.7915,3.722,1.861,0.9305,0.9305,3.722,0.0,1.861,1.861,6.5135,1.861,2.7915,0.9305,0.9305,2.7915,5.583,1.861,7.444,0.9305,0.9305,0.0695
seq2092,5.5673,5.5673,5.5673,1.8558,0.9279,3.7115,1.8558,6.4952,4.6394,10.2068,1.8558,3.7115,2.7837,1.8558,1.8558,10.2068,4.6394,3.7115,0.0,4.6394,0.0721
seq2093,1.7686,0.0,2.653,1.7686,0.8843,3.5373,0.0,2.653,2.653,2.653,0.0,0.0,2.653,1.7686,4.4216,3.5373,0.0,2.653,1.7686,0.0,0.1157
seq2094,2.7226,5.4452,1.8151,0.0,2.7226,4.5377,0.0,0.0,2.7226,2.7226,0.0,0.9075,0.0,2.7226,2.7226,3.6301,3.6301,1.8151,0.0,0.9075,0.0925
seq2095,8.3646,7.4352,2.7882,0.0,0.0,12.0822,0.9294,4.647,6.5058,6.5058,0.9294,4.647,6.5058,1.8588,1.8588,5.5764,5.5764,5.5764,0.0,2.7882,0.0706
seq2096,0.0,0.0,0.8989,1.7979,2.6968,0.8989,0.8989,0.0,0.8989,0.8989,0.0,0.8989,2.6968,0.0,1.7979,3.5957,1.7979,0.8989,0.8989,0.0,0.1011
seq2097,6.3005,0.0,2.7002,0.9001,1.8001,2.7002,0.0,0.9001,3.6003,2.7002,0.9001,0.9001,0.9001,1.8001,1.8001,0.9001,0.9001,2.7002,0.0,0.0,0.0999
seq2098,0.0,1.86,0.0,0.0,0.93,0.93,0.0,0.0,0.0,0.93,0.0,0.93,2.79,0.0,0.0,6.5101,1.86,1.86,1.86,0.0,0.07
seq2099,3.641,3.641,2.7308,0.9103,3.641,2.7308,1.8205,5.4616,8.1923,5.4616,0.9103,4.5513,1.8205,1.8205,2.7308,2.7308,3.641,4.5513,0.9103,1.8205,0.0897
seq2100,2.753,5.506,2.753,2.753,0.9177,4.5884,0.9177,4.5884,2.753,6.4237,2.753,2.753,5.506,1.8353,4.5884,0.9177,1.8353,2.753,1.8353,0.9177,0.0823
seq2101,0.9175,5.5047,2.7524,6.4222,0.0,3.6698,2.7524,4.5873,9.1745,1.8349,0.0,0.0,1.8349,1.8349,4.5873,2.7524,2.7524,0.9175,0.9175,2.7524,0.0825
seq2102,0.0,5.4761,0.9127,2.7381,0.9127,0.9127,1.8254,3.6508,2.7381,3.6508,0.0,2.7381,0.9127,0.9127,6.3888,3.6508,1.8254,0.9127,0.9127,1.8254,0.0873
seq2103,1.8355,5.5065,0.0,4.5888,0.9178,2.7533,0.9178,1.8355,3.671,3.671,2.7533,2.7533,1.8355,0.9178,0.9178,3.671,0.0,1.8355,0.0,2.7533,0.0822
seq2104,5.4878,0.9146,5.4878,8.2317,3.6585,3.6585,4.5732,6.4024,10.9756,9.1463,1.8293,3.6585,0.9146,1.8293,1.8293,3.6585,2.7439,5.4878,0.9146,3.6585,0.0854
seq2105,0.9227,5.5361,1.8454,1.8454,0.9227,3.6907,1.8454,0.9227,2.7681,3.6907,0.0,2.7681,5.5361,0.0,1.8454,1.8454,2.7681,1.8454,0.0,1.8454,0.0773
seq2106,0.9154,5.4925,0.9154,0.9154,3.6617,2.7463,0.0,0.0,4.5771,2.7463,0.9154,0.9154,1.8308,0.0,2.7463,3.6617,2.7463,0.9154,0.9154,0.9154,0.0846
seq2107,6.3239,0.0,0.9034,1.8068,2.7102,1.8068,0.0,1.8068,7.2273,2.7102,0.0,3.6136,1.8068,0.0,0.0,4.5171,0.9034,0.9034,1.8068,0.0,0.0966
seq2108,6.3046,0.0,2.702,3.6026,0.9007,2.702,0.0,2.702,9.9073,5.404,1.8013,2.702,1.8013,0.9007,0.9007,2.702,0.9007,2.702,1.8013,1.8013,0.0993
seq2109,5.4586,7.2781,2.7293,0.9098,1.8195,6.3683,1.8195,4.5488,3.6391,1.8195,0.0,4.5488,3.6391,0.9098,1.8195,2.7293,1.8195,2.7293,0.9098,4.5488,0.0902
seq2110,0.8791,5.2746,0.0,0.8791,1.7582,4.3955,0.0,0.8791,0.0,0.8791,0.0,1.7582,2.6373,0.0,6.1537,0.8791,1.7582,0.0,0.0,3.5164,0.1209
seq2111,6.4569,5.5344,1.8448,1.8448,0.9224,5.5344,3.6896,5.5344,11.0689,4.612,1.8448,4.612,2.7672,5.5344,0.9224,2.7672,1.8448,6.4569,0.9224,2.7672,0.0776
seq2112,0.8853,0.8853,0.0,2.6558,0.0,0.0,0.0,1.7705,0.0,1.7705,0.0,0.8853,0.0,0.0,2.6558,0.8853,0.0,0.0,0.0,0.8853,0.1147
seq2113,3.6188,0.0,11.7611,4.5235,2.7141,0.0,0.0,0.0,0.0,7.2376,3.6188,2.7141,1.8094,0.0,0.0,2.7141,0.0,0.9047,0.9047,2.7141,0.0953
seq2114,0.9185,0.0,0.0,0.0,0.9185,1.8369,0.0,0.0,0.9185,3.6738,0.9185,0.9185,0.0,0.0,0.0,0.9185,0.0,0.0,0.9185,0.0,0.0815
seq2115,4.5416,5.45,3.6333,3.6333,1.8167,4.5416,3.6333,2.725,8.1749,4.5416,0.0,2.725,1.8167,3.6333,2.725,0.9083,0.9083,4.5416,0.0,1.8167,0.0917
seq2116,2.6982,0.0,15.2899,2.6982,2.6982,0.0,0.0,0.0,0.0,9.8935,1.7988,0.8994,1.7988,0.8994,0.0,1.7988,0.8994,0.8994,0.8994,1.7988,0.1006
seq2117,4.5847,0.0,0.0,0.0,1.8339,0.9169,0.0,1.8339,2.7508,2.7508,0.0,0.9169,0.9169,0.0,0.0,2.7508,1.8339,0.0,0.9169,0.0,0.0831
seq2118,12.5457,0.0,1.7922,1.7922,0.0,10.7535,1.7922,7.169,7.169,3.5845,0.8961,1.7922,0.0,7.169,5.3767,0.0,5.3767,3.5845,1.7922,0.0,0.1039
seq2119,4.6646,7.4634,3.7317,0.9329,0.9329,3.7317,1.8658,2.7988,2.7988,3.7317,2.7988,2.7988,2.7988,3.7317,1.8658,6.5304,4.6646,3.7317,0.0,0.0,0.0671
seq2120,0.0,0.8912,0.0,0.0,1.7824,0.0,0.0,0.0,0.0,0.8912,0.0,0.0,1.7824,0.0,5.3472,0.0,0.0,0.8912,1.7824,0.0,0.1088
seq2121,3.5395,0.0,0.8849,1.7698,1.7698,5.3093,1.7698,4.4244,6.1942,0.8849,1.7698,0.8849,1.7698,2.6546,1.7698,1.7698,0.8849,3.5395,1.7698,1.7698,0.1151
seq2122,0.0,0.0,0.0,0.0,0.8284,0.0,0.0,1.6567,0.0,0.8284,0.0,0.8284,0.0,1.6567,5.7985,0.0,0.0,0.0,1.6567,0.0,0.1716
seq2123,1.7704,0.8852,0.0,0.0,0.0,6.1962,0.8852,1.7704,4.4259,3.5407,0.0,0.0,0.0,0.8852,0.0,0.0,0.0,0.0,0.0,0.0,0.1148
seq2124,0.0,0.0,0.0,0.9248,0.9248,1.8496,1.8496,0.9248,4.6239,0.0,0.0,0.0,0.9248,0.9248,0.0,2.7744,0.0,0.0,0.0,0.0,0.0752
seq2125,2.7388,0.0,0.0,0.0,0.9129,1.8259,0.0,2.7388,2.7388,3.6518,0.0,0.9129,0.9129,0.0,0.0,0.0,0.0,0.0,0.9129,0.0,0.0871
seq2126,0.0,0.0,0.0,0.0,2.5018,2.5018,0.0,0.0,4.1697,1.6679,0.0,0.0,0.8339,0.0,3.3358,0.0,0.0,0.0,0.0,0.8339,0.1661
seq2127,0.0,0.0,0.8602,0.8602,1.7204,2.5806,0.0,1.7204,4.3009,3.4407,0.0,0.0,0.0,0.0,2.5806,0.0,0.0,0.0,0.0,0.8602,0.1398
seq2128,5.242,0.0,0.0,0.0,0.0,2.621,0.0,5.242,5.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263
seq2129,1.8059,0.0,0.0,0.0,0.9029,2.7088,0.0,2.7088,8.1264,4.5147,0.0,0.0,0.9029,0.0,0.0,0.0,2.7088,1.8059,0.9029,0.0,0.0971
seq2130,0.9124,0.0,0.0,0.0,0.9124,2.7373,0.0,2.7373,4.5622,3.6498,0.0,0.9124,0.9124,0.0,0.0,2.7373,2.7373,0.0,0.9124,0.0,0.0876
seq2131,1.8357,0.0,0.0,0.0,0.9178,1.8357,0.0,0.9178,4.5891,1.8357,0.0,0.9178,0.0,0.9178,0.0,1.8357,2.7535,0.9178,1.8357,0.0,0.0822
seq2132,1.8654,0.0,0.0,0.0,0.9327,0.0,0.0,1.8654,5.5962,3.7308,0.0,0.0,0.9327,0.0,0.0,4.6635,2.7981,1.8654,0.0,0.0,0.0673
seq2133,1.7868,0.0,0.8934,0.0,2.6802,0.0,0.0,0.8934,3.5737,0.8934,0.0,0.0,0.0,0.8934,0.0,3.5737,0.0,1.7868,0.8934,0.0,0.1066
seq2134,3.6511,0.0,0.0,0.0,0.9128,0.0,0.0,1.8256,6.3894,2.7383,0.0,0.0,1.8256,0.0,0.0,2.7383,1.8256,1.8256,0.9128,0.0,0.0872
seq2135,2.717,0.0,0.0,0.0,0.9057,0.0,0.0,1.8114,8.1511,1.8114,0.0,0.0,0.9057,0.0,0.0,1.8114,2.717,2.717,0.9057,0.0,0.0943
seq2136,4.5679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6543,5.4815,0.0,0.0,0.0,0.0,0.0,2.7407,0.9136,0.0,0.0,0.0,0.0864
seq2137,0.8808,0.0,0.0,0.0,0.0,0.8808,0.0,0.0,4.4038,0.8808,0.0,0.0,0.0,0.0,0.0,2.6423,0.0,2.6423,0.0,0.8808,0.1192
seq2138,1.8493,0.0,0.0,0.9247,0.0,0.9247,0.0,1.8493,0.0,3.6987,0.0,0.0,0.9247,0.0,0.0,0.0,0.0,0.9247,0.9247,0.9247,0.0753
seq2139,2.8912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9637,3.8549,0.0,0.0,0.0,0.0,0.0,6.7461,0.0,0.0,0.0,0.0,0.0363
seq2140,2.5539,0.0,0.0,0.0,0.0,0.8513,0.8513,0.8513,0.0,1.7026,0.0,0.0,0.0,0.0,3.4052,0.0,0.0,0.0,0.0,0.0,0.1487
seq2141,0.8535,0.0,0.0,0.0,0.8535,1.707,0.0,0.0,0.0,5.9743,0.0,0.0,0.8535,0.8535,5.9743,0.0,0.0,0.8535,0.0,0.0,0.1465
seq2142,0.0,0.0,0.0,0.0,0.0,0.8302,0.0,0.8302,0.0,0.0,0.0,0.0,0.8302,0.8302,6.6418,0.0,0.0,6.6418,0.8302,0.0,0.1698
seq2143,1.6578,0.0,0.0,0.0,0.8289,0.8289,0.0,0.0,0.0,7.4599,0.0,0.0,0.0,0.0,4.1444,0.8289,0.0,0.0,0.8289,0.0,0.1711
seq2144,0.0,0.0,0.0,0.9191,0.9191,0.0,0.0,1.8381,0.0,0.9191,0.0,1.8381,0.0,0.0,0.0,3.6763,0.0,1.8381,0.9191,0.0,0.0809
seq2145,2.6697,0.8899,0.8899,0.8899,0.0,2.6697,0.8899,2.6697,7.1192,6.2293,0.8899,2.6697,0.8899,1.7798,0.0,1.7798,0.8899,0.8899,2.6697,0.8899,0.1101
seq2146,6.519,2.7939,3.7252,10.2442,3.7252,0.9313,1.8626,2.7939,7.4503,10.2442,3.7252,3.7252,0.9313,1.8626,4.6565,5.5877,1.8626,5.5877,0.9313,0.9313,0.0687
seq2147,4.6135,2.7681,4.6135,6.4589,3.6908,4.6135,0.0,1.8454,7.3816,10.1497,2.7681,1.8454,0.0,0.9227,1.8454,2.7681,3.6908,5.5362,0.0,0.0,0.0773
seq2148,3.751,2.8132,2.8132,8.4397,3.751,4.6887,0.0,2.8132,8.4397,12.1906,0.9377,2.8132,0.0,0.9377,1.8755,7.5019,3.751,3.751,0.0,0.0,0.0623
seq2149,2.7563,11.025,4.5938,0.9188,2.7563,6.4313,3.675,0.0,7.35,5.5125,0.0,2.7563,7.35,2.7563,3.675,0.9188,7.35,3.675,0.9188,6.4313,0.0812
seq2150,2.834,3.7786,0.9447,0.0,0.0,1.8893,0.9447,0.0,0.9447,0.9447,0.0,0.0,1.8893,1.8893,0.0,1.8893,5.6679,3.7786,0.9447,0.0,0.0553
seq2151,1.7997,5.399,2.6995,0.8998,0.0,1.7997,0.0,0.8998,4.4991,1.7997,0.8998,0.8998,1.7997,0.8998,1.7997,2.6995,0.8998,0.8998,2.6995,0.8998,0.1002
seq2152,5.4123,5.4123,2.7061,0.0,0.0,1.8041,0.902,0.902,0.0,2.7061,0.0,0.902,0.902,0.902,5.4123,1.8041,0.0,1.8041,0.0,4.5102,0.098
seq2153,2.7658,5.5317,1.8439,0.0,0.0,5.5317,0.0,0.0,2.7658,0.9219,0.0,0.9219,0.0,0.9219,0.0,3.6878,0.9219,0.9219,0.9219,1.8439,0.0781
seq2154,3.6429,5.4643,1.8214,0.9107,1.8214,3.6429,1.8214,1.8214,3.6429,3.6429,0.0,2.7322,0.0,0.9107,2.7322,2.7322,0.9107,1.8214,0.0,0.0,0.0893
seq2155,2.6993,5.3987,0.8998,1.7996,0.8998,2.6993,0.8998,1.7996,1.7996,1.7996,0.0,1.7996,0.0,0.8998,4.4989,0.8998,0.8998,1.7996,0.8998,0.8998,0.1002
seq2156,7.3662,6.4454,2.7623,4.6039,3.6831,5.5247,4.6039,1.8416,3.6831,11.0493,1.8416,2.7623,2.7623,2.7623,4.6039,5.5247,6.4454,3.6831,2.7623,1.8416,0.0792
seq2157,0.936,5.6159,1.872,3.7439,0.0,2.8079,1.872,1.872,3.7439,1.872,0.936,4.6799,0.936,0.936,0.0,2.8079,0.936,0.0,0.0,0.936,0.064
seq2158,1.8314,5.4942,0.9157,1.8314,0.0,6.4099,0.9157,1.8314,0.0,1.8314,0.0,1.8314,2.7471,0.0,2.7471,2.7471,2.7471,0.9157,0.0,3.6628,0.0843
seq2159,0.9281,7.4248,2.7843,0.0,0.9281,6.4967,0.9281,1.8562,0.0,0.9281,1.8562,6.4967,3.7124,0.9281,2.7843,2.7843,0.9281,1.8562,0.0,1.8562,0.0719
seq2160,1.8412,7.3647,2.7618,0.9206,0.9206,0.9206,0.0,4.6029,1.8412,0.0,0.9206,5.5235,3.6824,0.0,4.6029,0.0,3.6824,0.9206,0.0,1.8412,0.0794
seq2161,3.6992,7.3984,1.8496,0.0,0.0,2.7744,0.0,0.9248,3.6992,2.7744,0.0,1.8496,4.624,0.0,1.8496,2.7744,3.6992,2.7744,0.9248,0.9248,0.0752
seq2162,1.8222,7.2886,1.8222,0.0,0.0,3.6443,0.0,0.9111,2.7332,1.8222,0.0,1.8222,2.7332,0.0,3.6443,5.4665,3.6443,1.8222,0.0,1.8222,0.0889
seq2163,5.5942,6.5266,1.8647,2.7971,3.7295,5.5942,1.8647,2.7971,3.7295,7.459,2.7971,2.7971,4.6618,1.8647,0.9324,9.3237,3.7295,10.2561,1.8647,0.9324,0.0676
seq2164,9.2742,7.4194,0.0,3.7097,5.5645,4.6371,1.8548,4.6371,3.7097,5.5645,1.8548,5.5645,2.7823,1.8548,1.8548,6.4919,0.9274,2.7823,0.9274,2.7823,0.0726
seq2165,7.3536,7.3536,0.9192,4.596,3.6768,3.6768,2.7576,0.9192,5.5152,5.5152,3.6768,2.7576,1.8384,0.9192,5.5152,7.3536,3.6768,5.5152,0.0,0.0,0.0808
seq2166,2.7165,5.433,2.7165,5.433,2.7165,8.1495,0.0,0.9055,2.7165,1.811,0.9055,2.7165,3.622,0.9055,7.244,6.3385,12.6771,0.9055,1.811,6.3385,0.0945
seq2167,5.4027,5.4027,5.4027,5.4027,2.7014,9.0046,1.8009,1.8009,3.6018,0.0,0.9005,4.5023,3.6018,0.9005,7.2037,5.4027,3.6018,3.6018,0.9005,4.5023,0.0995
seq2168,3.6566,7.3132,0.0,5.4849,3.6566,5.4849,1.8283,0.9141,1.8283,8.2273,3.6566,1.8283,1.8283,3.6566,8.2273,4.5707,4.5707,3.6566,0.0,0.0,0.0859
seq2169,3.6617,8.2388,3.6617,4.5771,4.5771,3.6617,1.8309,0.0,4.5771,6.408,1.8309,3.6617,0.9154,1.8309,5.4926,2.7463,5.4926,3.6617,0.9154,0.9154,0.0846
